,0
10556,1
10557,1
10558,0
10559,1
10560,1
10561,1
10562,1
10563,1
10564,0
10565,0
10566,0
10567,0
10568,0
10569,0
10570,0
10571,0
10572,1
10573,0
10574,0
10575,0
10576,0
10577,0
10578,0
10579,0
10580,0
10581,0
10582,1
10583,0
10584,0
10585,1
10586,1
10587,0
10588,1
10589,0
10590,0
10591,0
10592,0
10593,0
10594,1
10595,0
10596,0
10597,0
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,1
10608,0
10609,1
10610,1
10611,0
10612,0
10613,0
10614,0
10615,0
10616,0
10617,1
10618,0
10619,0
10620,0
10621,1
10622,1
10623,1
10624,0
10625,1
10626,1
10627,1
10628,1
10629,0
10630,1
10631,1
10632,0
10633,1
10634,1
10635,1
10636,0
10637,1
10638,1
10639,1
10640,0
10641,1
10642,1
10643,1
10644,0
10645,1
10646,1
10647,1
10648,0
10649,1
10650,1
10651,0
10652,0
10653,0
10654,1
10655,1
10656,0
10657,0
10658,1
10659,1
10660,1
10661,0
10662,0
10663,1
10664,0
10665,0
10666,0
10667,1
10668,0
10669,0
10670,1
10671,1
10672,1
10673,1
10674,0
10675,1
10676,1
10677,0
10678,1
10679,0
10680,1
10681,1
10682,0
10683,1
10684,1
10685,1
10686,1
10687,0
10688,0
10689,0
10690,0
10691,1
10692,1
10693,0
10694,1
10695,1
10696,1
10697,0
10698,0
10699,0
10700,0
10701,1
10702,1
10703,0
10704,0
10705,1
10706,0
10707,1
10708,1
10709,1
10710,1
10711,1
10712,1
10713,1
10714,0
10715,0
10716,0
10717,1
10718,1
10719,1
10720,0
10721,1
10722,0
10723,1
10724,0
10725,0
10726,0
10727,1
10728,0
10729,0
10730,1
10731,1
10732,1
10733,0
10734,1
10735,1
10736,1
10737,1
10738,1
10739,1
10740,1
10741,1
10742,1
10743,1
10744,0
10745,1
10746,1
10747,1
10748,1
10749,1
10750,1
10751,1
10752,1
10753,1
10754,1
10755,1
10756,1
10757,1
10758,1
10759,0
10760,1
10761,1
10762,1
10763,1
10764,1
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10772,1
10773,1
10774,1
10775,1
10776,1
10777,1
10778,0
10779,1
10780,1
10781,1
10782,1
10783,1
10784,1
10785,1
10786,1
10787,1
10788,0
10789,1
10790,0
10791,0
10792,0
10793,0
10794,0
10795,0
10796,0
10797,0
10798,0
10799,0
10800,0
10801,0
10802,0
10803,1
10804,0
10805,0
10806,0
10807,0
10808,0
10809,0
10810,0
10811,0
10812,0
10813,0
10814,0
10815,1
10816,0
10817,0
10818,0
10819,1
10820,1
10821,1
10822,1
10823,0
10824,1
10825,1
10826,1
10827,1
10828,1
10829,0
10830,0
10831,0
10832,0
10833,0
10834,0
10835,0
10836,1
10837,0
10838,0
10839,0
10840,1
10841,0
10842,0
10843,0
10844,0
10845,1
10846,0
10847,1
10848,0
10849,0
10850,1
10851,0
10852,0
10853,0
10854,0
10855,0
10856,0
10857,0
10858,1
10859,0
10860,0
10861,0
10862,0
10863,1
10864,0
10865,1
10866,0
10867,1
10868,0
10869,1
10870,0
10871,0
10872,1
10873,0
10874,1
10875,0
10876,0
10877,1
10878,0
10879,1
10880,0
10881,0
10882,1
10883,0
10884,1
10885,1
10886,1
10887,0
10888,1
10889,1
10890,1
10891,0
10892,0
10893,1
10894,1
10895,1
10896,0
10897,0
10898,1
10899,1
10900,0
10901,1
10902,0
10903,1
10904,1
10905,1
10906,1
10907,1
10908,1
10909,1
10910,1
10911,1
10912,1
10913,1
10914,1
10915,1
10916,0
10917,1
10918,1
10919,0
10920,0
10921,0
10922,0
10923,0
10924,1
10925,1
10926,0
10927,1
10928,1
10929,1
10930,1
10931,1
10932,1
10933,1
10934,1
10935,1
10936,1
10937,1
10938,1
10939,1
10940,1
10941,0
10942,1
10943,1
10944,1
10945,0
10946,0
10947,1
10948,1
10949,1
10950,0
10951,1
10952,1
10953,0
10954,1
10955,1
10956,1
10957,0
10958,1
10959,1
10960,1
10961,1
10962,0
10963,1
10964,1
10965,0
10966,0
10967,1
10968,0
10969,1
10970,0
10971,1
10972,1
10973,1
10974,1
10975,1
10976,1
10977,1
10978,1
10979,1
10980,1
10981,0
10982,1
10983,1
10984,1
10985,1
10986,1
10987,1
10988,1
10989,1
10990,1
10991,1
10992,1
10993,1
10994,1
10995,0
10996,1
10997,1
10998,1
10999,1
11000,1
11001,1
11002,0
11003,0
11004,1
11005,1
11006,1
11007,1
11008,0
11009,0
11010,0
11011,1
11012,0
11013,0
11014,0
11015,0
11016,1
11017,0
11018,0
11019,0
11020,0
11021,0
11022,0
11023,0
11024,0
11025,1
11026,1
11027,1
11028,0
11029,1
11030,1
11031,0
11032,1
11033,1
11034,0
11035,0
11036,0
11037,0
11038,0
11039,1
11040,0
11041,0
11042,0
11043,0
11044,1
11045,0
11046,0
11047,1
11048,0
11049,1
11050,1
11051,1
11052,0
11053,0
11054,1
11055,1
11056,0
11057,0
11058,1
11059,0
11060,1
11061,0
11062,0
11063,1
11064,0
11065,0
11066,1
11067,1
11068,1
11069,0
11070,1
11071,0
11072,1
11073,0
11074,0
11075,1
11076,1
11077,1
11078,0
11079,1
11080,1
11081,1
11082,1
11083,1
11084,0
11085,0
11086,1
11087,1
11088,1
11089,0
11090,0
11091,0
11092,1
11093,0
11094,1
11095,0
11096,1
11097,0
11098,1
11099,0
11100,1
11101,1
11102,0
11103,0
11104,0
11105,0
11106,1
11107,0
11108,0
11109,1
11110,1
11111,0
11112,1
11113,0
11114,1
11115,1
11116,0
11117,0
11118,0
11119,0
11120,1
11121,1
11122,1
11123,1
11124,1
11125,1
11126,0
11127,1
11128,1
11129,0
11130,1
11131,1
11132,0
11133,0
11134,1
11135,0
11136,0
11137,1
11138,0
11139,0
11140,1
11141,1
11142,0
11143,1
11144,1
11145,0
11146,1
11147,1
11148,1
11149,1
11150,1
11151,1
11152,0
11153,0
11154,0
11155,0
11156,1
11157,0
11158,1
11159,0
11160,1
11161,0
11162,1
11163,1
11164,1
11165,0
11166,1
11167,1
11168,0
11169,1
11170,0
11171,1
11172,1
11173,1
11174,0
11175,0
11176,1
11177,1
11178,0
11179,0
11180,1
11181,0
11182,1
11183,1
11184,1
11185,1
11186,1
11187,0
11188,0
11189,0
11190,1
11191,0
11192,1
11193,0
11194,0
11195,0
11196,1
11197,0
11198,0
11199,0
11200,1
11201,1
11202,0
11203,1
11204,1
11205,0
11206,1
11207,1
11208,0
11209,0
11210,1
11211,0
11212,0
11213,0
11214,1
11215,1
11216,0
11217,1
11218,0
11219,1
11220,1
11221,0
11222,1
11223,1
11224,1
11225,1
11226,1
11227,0
11228,1
11229,1
11230,1
11231,0
11232,1
11233,0
11234,0
11235,1
11236,0
11237,0
11238,1
11239,0
11240,0
11241,0
11242,1
11243,1
11244,0
11245,1
11246,1
11247,0
11248,0
11249,0
11250,0
11251,0
11252,0
11253,0
11254,0
11255,0
11256,0
11257,0
11258,0
11259,0
11260,0
11261,0
11262,0
11263,1
11264,1
11265,1
11266,1
11267,1
11268,1
11269,0
11270,0
11271,0
11272,1
11273,0
11274,0
11275,0
11276,0
11277,0
11278,1
11279,0
11280,0
11281,0
11282,1
11283,1
11284,0
11285,1
11286,1
11287,1
11288,0
11289,0
11290,0
11291,0
11292,0
11293,0
11294,0
11295,0
11296,0
11297,0
11298,1
11299,0
11300,1
11301,0
11302,0
11303,0
11304,0
11305,1
11306,0
11307,0
11308,0
11309,1
11310,0
11311,0
11312,0
11313,0
11314,0
11315,1
11316,0
11317,0
11318,0
11319,0
11320,1
11321,0
11322,1
11323,0
11324,0
11325,0
11326,0
11327,0
11328,1
11329,1
11330,1
11331,1
11332,0
11333,1
11334,1
11335,0
11336,0
11337,0
11338,1
11339,0
11340,1
11341,0
11342,0
11343,0
11344,0
11345,0
11346,1
11347,0
11348,0
11349,1
11350,0
11351,1
11352,0
11353,1
11354,1
11355,0
11356,1
11357,0
11358,1
11359,1
11360,1
11361,1
11362,1
11363,1
11364,1
11365,0
11366,1
11367,1
11368,1
11369,1
11370,1
11371,1
11372,1
11373,1
11374,1
11375,1
11376,0
11377,1
11378,1
11379,1
11380,1
11381,1
11382,0
11383,1
11384,0
11385,1
11386,0
11387,0
11388,1
11389,1
11390,1
11391,1
11392,1
11393,1
11394,0
11395,0
11396,0
11397,0
11398,0
11399,0
11400,1
11401,1
11402,0
11403,0
11404,0
11405,0
11406,1
11407,0
11408,0
11409,0
11410,0
11411,1
11412,1
11413,0
11414,0
11415,0
11416,1
11417,0
11418,0
11419,0
11420,0
11421,1
11422,1
11423,1
11424,0
11425,1
11426,0
11427,0
11428,0
11429,0
11430,1
11431,0
11432,0
11433,0
11434,1
11435,1
11436,0
11437,0
11438,0
11439,0
11440,1
11441,1
11442,1
11443,0
11444,0
11445,1
11446,1
11447,0
11448,1
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,0
11457,0
11458,0
11459,1
11460,0
11461,0
11462,0
11463,0
11464,0
11465,0
11466,0
11467,1
11468,0
11469,0
11470,1
11471,0
11472,0
11473,1
11474,1
11475,1
11476,1
11477,0
11478,0
11479,1
11480,0
11481,0
11482,0
11483,0
11484,1
11485,0
11486,0
11487,0
11488,0
11489,0
11490,1
11491,0
11492,0
11493,1
11494,0
11495,0
11496,1
11497,1
11498,1
11499,0
11500,1
11501,0
11502,0
11503,0
11504,1
11505,0
11506,0
11507,0
11508,0
11509,1
11510,0
11511,0
11512,0
11513,0
11514,1
11515,0
11516,0
11517,1
11518,0
11519,1
11520,0
11521,1
11522,0
11523,1
11524,1
11525,0
11526,0
11527,0
11528,0
11529,0
11530,1
11531,0
11532,1
11533,1
11534,0
11535,1
11536,1
11537,0
11538,1
11539,0
11540,0
11541,1
11542,0
11543,0
11544,1
11545,0
11546,1
11547,1
11548,0
11549,1
11550,0
11551,0
11552,1
11553,1
11554,1
11555,1
11556,1
11557,0
11558,0
11559,0
11560,0
11561,0
11562,0
11563,0
11564,0
11565,1
11566,1
11567,0
11568,1
11569,0
11570,0
11571,0
11572,1
11573,1
11574,1
11575,0
11576,0
11577,0
11578,1
11579,0
11580,1
11581,0
11582,1
11583,1
11584,1
11585,1
11586,1
11587,0
11588,1
11589,1
11590,1
11591,0
11592,0
11593,0
11594,1
11595,1
11596,1
11597,1
11598,1
11599,1
11600,1
11601,0
11602,1
11603,0
11604,1
11605,1
11606,0
11607,0
11608,0
11609,1
11610,0
11611,1
11612,1
11613,1
11614,1
11615,1
11616,1
11617,0
11618,1
11619,1
11620,0
11621,1
11622,1
11623,1
11624,1
11625,0
11626,1
11627,0
11628,0
11629,0
11630,1
11631,1
11632,1
11633,1
11634,1
11635,1
11636,1
11637,0
11638,1
11639,0
11640,0
11641,0
11642,1
11643,1
11644,1
11645,1
11646,0
11647,1
11648,1
11649,0
11650,1
11651,0
11652,0
11653,0
11654,0
11655,0
11656,0
11657,1
11658,1
11659,1
11660,0
11661,0
11662,1
11663,0
11664,0
11665,1
11666,1
11667,0
11668,0
11669,0
11670,0
11671,1
11672,1
11673,0
11674,1
11675,0
11676,1
11677,1
11678,0
11679,1
11680,1
11681,0
11682,0
11683,0
11684,1
11685,0
11686,0
11687,1
11688,1
11689,1
11690,1
11691,0
11692,1
11693,1
11694,1
11695,1
11696,0
11697,1
11698,1
11699,1
11700,1
11701,1
11702,1
11703,0
11704,1
11705,1
11706,1
11707,1
11708,1
11709,1
11710,1
11711,1
11712,0
11713,0
11714,1
11715,0
11716,0
11717,0
11718,1
11719,0
11720,1
11721,0
11722,1
11723,1
11724,1
11725,1
11726,0
11727,1
11728,1
11729,1
11730,1
11731,0
11732,1
11733,1
11734,1
11735,1
11736,1
11737,0
11738,1
11739,1
11740,1
11741,1
11742,1
11743,1
11744,1
11745,1
11746,1
11747,1
11748,1
11749,1
11750,1
11751,0
11752,0
11753,1
11754,1
11755,1
11756,1
11757,1
11758,1
11759,1
11760,1
11761,1
11762,1
11763,1
11764,1
11765,1
11766,1
11767,1
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,0
11776,0
11777,0
11778,0
11779,0
11780,0
11781,0
11782,0
11783,1
11784,0
11785,0
11786,0
11787,0
11788,0
11789,1
11790,0
11791,0
11792,0
11793,0
11794,0
11795,0
11796,0
11797,0
11798,1
11799,0
11800,0
11801,1
11802,0
11803,0
11804,0
11805,1
11806,0
11807,0
11808,1
11809,0
11810,0
11811,0
11812,0
11813,0
11814,0
11815,0
11816,0
11817,0
11818,1
11819,0
11820,1
11821,1
11822,0
11823,0
11824,0
11825,0
11826,0
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,0
11834,0
11835,0
11836,0
11837,0
11838,0
11839,0
11840,1
11841,0
11842,1
11843,0
11844,1
11845,1
11846,1
11847,1
11848,0
11849,1
11850,1
11851,1
11852,0
11853,0
11854,1
11855,0
11856,0
11857,0
11858,0
11859,0
11860,1
11861,1
11862,1
11863,1
11864,0
11865,0
11866,1
11867,0
11868,1
11869,0
11870,0
11871,1
11872,1
11873,1
11874,1
11875,1
11876,1
11877,1
11878,1
11879,0
11880,0
11881,0
11882,1
11883,0
11884,0
11885,1
11886,0
11887,0
11888,1
11889,0
11890,0
11891,0
11892,1
11893,0
11894,1
11895,0
11896,1
11897,1
11898,1
11899,1
11900,0
11901,0
11902,1
11903,1
11904,1
11905,1
11906,0
11907,1
11908,1
11909,1
11910,1
11911,1
11912,0
11913,1
11914,1
11915,0
11916,0
11917,0
11918,0
11919,1
11920,0
11921,1
11922,0
11923,0
11924,1
11925,0
11926,1
11927,0
11928,1
11929,0
11930,0
11931,0
11932,0
11933,0
11934,0
11935,0
11936,1
11937,0
11938,0
11939,1
11940,1
11941,1
11942,1
11943,0
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,1
11951,0
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,1
11960,1
11961,1
11962,1
11963,1
11964,1
11965,0
11966,1
11967,1
11968,1
11969,1
11970,1
11971,1
11972,1
11973,1
11974,1
11975,1
11976,1
11977,1
11978,1
11979,1
11980,1
11981,1
11982,1
11983,1
11984,1
11985,0
11986,1
11987,0
11988,1
11989,1
11990,1
11991,1
11992,1
11993,1
11994,1
11995,1
11996,0
11997,1
11998,1
11999,1
12000,1
12001,1
12002,1
12003,1
12004,1
12005,1
12006,0
12007,1
12008,1
12009,1
12010,1
12011,1
12012,1
12013,0
12014,0
12015,1
12016,0
12017,1
12018,1
12019,0
12020,0
12021,1
12022,0
12023,0
12024,0
12025,0
12026,1
12027,0
12028,1
12029,1
12030,1
12031,0
12032,1
12033,1
12034,1
12035,0
12036,1
12037,1
12038,0
12039,1
12040,1
12041,1
12042,1
12043,1
12044,0
12045,0
12046,1
12047,0
12048,1
12049,0
12050,1
12051,1
12052,0
12053,1
12054,1
12055,1
12056,1
12057,0
12058,0
12059,1
12060,1
12061,1
12062,1
12063,1
12064,1
12065,1
12066,1
12067,0
12068,0
12069,0
12070,0
12071,0
12072,1
12073,0
12074,1
12075,0
12076,0
12077,0
12078,1
12079,1
12080,1
12081,1
12082,1
12083,1
12084,1
12085,0
12086,0
12087,1
12088,0
12089,1
12090,0
12091,0
12092,0
12093,0
12094,0
12095,0
12096,1
12097,1
12098,1
12099,1
12100,0
12101,0
12102,0
12103,1
12104,1
12105,0
12106,0
12107,1
12108,0
12109,0
12110,1
12111,0
12112,1
12113,0
12114,0
12115,1
12116,1
12117,0
12118,1
12119,0
12120,0
12121,1
12122,0
12123,1
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,1
12133,1
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,1
12141,0
12142,0
12143,0
12144,0
12145,1
12146,1
12147,1
12148,1
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,1
12158,0
12159,0
12160,0
12161,1
12162,1
12163,0
12164,0
12165,0
12166,0
12167,1
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,1
12177,0
12178,1
12179,0
12180,0
12181,0
12182,0
12183,0
12184,0
12185,0
12186,0
12187,0
12188,1
12189,1
12190,0
12191,0
12192,0
12193,1
12194,0
12195,1
12196,0
12197,0
12198,1
12199,1
12200,0
12201,1
12202,1
12203,0
12204,1
12205,0
12206,0
12207,1
12208,0
12209,0
12210,0
12211,1
12212,0
12213,0
12214,1
12215,1
12216,1
12217,0
12218,1
12219,1
12220,1
12221,0
12222,0
12223,0
12224,1
12225,0
12226,0
12227,0
12228,1
12229,0
12230,0
12231,1
12232,0
12233,1
12234,1
12235,1
12236,1
12237,0
12238,0
12239,1
12240,0
12241,1
12242,1
12243,1
12244,1
12245,1
12246,1
12247,0
12248,0
12249,1
12250,1
12251,1
12252,0
12253,0
12254,1
12255,0
12256,0
12257,0
12258,1
12259,1
12260,1
12261,1
12262,1
12263,1
12264,0
12265,1
12266,0
12267,1
12268,1
12269,1
12270,1
12271,1
12272,0
12273,1
12274,0
12275,1
12276,1
12277,1
12278,1
12279,1
12280,1
12281,1
12282,1
12283,1
12284,1
12285,0
12286,1
12287,1
12288,1
12289,1
12290,1
12291,1
12292,1
12293,1
12294,1
12295,1
12296,1
12297,1
12298,0
12299,0
12300,0
12301,0
12302,1
12303,1
12304,1
12305,0
12306,1
12307,1
12308,0
12309,1
12310,1
12311,1
12312,1
12313,1
12314,0
12315,0
12316,1
12317,1
12318,1
12319,1
12320,0
12321,0
12322,1
12323,0
12324,1
12325,0
12326,1
12327,1
12328,1
12329,1
12330,1
12331,1
12332,0
12333,1
12334,0
12335,1
12336,1
12337,1
12338,0
12339,1
12340,1
12341,0
12342,0
12343,0
12344,1
12345,0
12346,1
12347,1
12348,0
12349,0
12350,0
12351,0
12352,1
12353,0
12354,0
12355,1
12356,1
12357,1
12358,0
12359,1
12360,1
12361,0
12362,1
12363,1
12364,0
12365,0
12366,0
12367,0
12368,0
12369,0
12370,1
12371,1
12372,0
12373,1
12374,1
12375,0
12376,1
12377,0
12378,1
12379,0
12380,0
12381,0
12382,0
12383,1
12384,0
12385,0
12386,1
12387,1
12388,0
12389,1
12390,1
12391,1
12392,0
12393,1
12394,1
12395,1
12396,1
12397,0
12398,0
12399,1
12400,1
12401,0
12402,1
12403,0
12404,1
12405,1
12406,1
12407,1
12408,1
12409,1
12410,1
12411,1
12412,1
12413,1
12414,1
12415,1
12416,1
12417,1
12418,1
12419,1
12420,1
12421,0
12422,1
12423,1
12424,0
12425,1
12426,1
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,1
12434,0
12435,1
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,1
12446,1
12447,0
12448,0
12449,0
12450,0
12451,0
12452,1
12453,0
12454,1
12455,1
12456,0
12457,1
12458,1
12459,0
12460,0
12461,0
12462,0
12463,0
12464,1
12465,1
12466,1
12467,1
12468,0
12469,1
12470,0
12471,1
12472,0
12473,0
12474,0
12475,0
12476,0
12477,1
12478,1
12479,0
12480,0
12481,1
12482,1
12483,0
12484,1
12485,1
12486,0
12487,0
12488,0
12489,0
12490,0
12491,1
12492,0
12493,0
12494,0
12495,0
12496,1
12497,0
12498,0
12499,1
12500,0
12501,0
12502,1
12503,0
12504,1
12505,0
12506,0
12507,1
12508,1
12509,0
12510,1
12511,1
12512,1
12513,1
12514,1
12515,0
12516,1
12517,1
12518,1
12519,1
12520,0
12521,1
12522,1
12523,1
12524,1
12525,1
12526,0
12527,0
12528,1
12529,1
12530,1
12531,1
12532,1
12533,1
12534,0
12535,0
12536,1
12537,1
12538,0
12539,1
12540,1
12541,0
12542,1
12543,0
12544,1
12545,1
12546,1
12547,1
12548,0
12549,1
12550,1
12551,1
12552,0
12553,0
12554,1
12555,1
12556,0
12557,0
12558,1
12559,1
12560,1
12561,1
12562,1
12563,1
12564,0
12565,0
12566,1
12567,1
12568,1
12569,1
12570,0
12571,0
12572,1
12573,1
12574,1
12575,1
12576,1
12577,1
12578,1
12579,1
12580,1
12581,0
12582,1
12583,0
12584,0
12585,1
12586,1
12587,0
12588,1
12589,1
12590,1
12591,1
12592,1
12593,1
12594,1
12595,1
12596,1
12597,1
12598,1
12599,1
12600,1
12601,0
12602,1
12603,1
12604,1
12605,1
12606,1
12607,0
12608,0
12609,1
12610,0
12611,0
12612,1
12613,0
12614,1
12615,1
12616,1
12617,0
12618,1
12619,1
12620,1
12621,1
12622,1
12623,1
12624,1
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,1
12632,1
12633,1
12634,1
12635,1
12636,1
12637,1
12638,1
12639,1
12640,1
12641,0
12642,1
12643,1
12644,1
12645,1
12646,1
12647,0
12648,1
12649,1
12650,1
12651,1
12652,1
12653,0
12654,0
12655,1
12656,1
12657,1
12658,1
12659,1
12660,0
12661,0
12662,1
12663,1
12664,1
12665,1
12666,0
12667,1
12668,1
12669,1
12670,1
12671,1
12672,1
12673,1
12674,1
12675,1
12676,0
12677,1
12678,0
12679,1
12680,1
12681,0
12682,1
12683,1
12684,0
12685,1
12686,1
12687,0
12688,0
12689,1
12690,0
12691,1
12692,1
12693,1
12694,0
12695,1
12696,1
12697,0
12698,1
12699,1
12700,1
12701,0
12702,0
12703,0
12704,0
12705,1
12706,1
12707,0
12708,0
12709,1
12710,1
12711,1
12712,0
12713,0
12714,1
12715,0
12716,1
12717,0
12718,0
12719,1
12720,0
12721,1
12722,0
12723,0
12724,0
12725,0
12726,0
12727,1
12728,0
12729,0
12730,0
12731,1
12732,0
12733,0
12734,0
12735,1
12736,1
12737,1
12738,0
12739,1
12740,1
12741,1
12742,1
12743,1
12744,1
12745,1
12746,1
12747,1
12748,1
12749,1
12750,1
12751,1
12752,1
12753,0
12754,0
12755,0
12756,0
12757,0
12758,1
12759,0
12760,0
12761,0
12762,1
12763,0
12764,0
12765,0
12766,1
12767,0
12768,1
12769,1
12770,1
12771,0
12772,1
12773,1
12774,1
12775,1
12776,1
12777,1
12778,0
12779,0
12780,0
12781,0
12782,1
12783,1
12784,0
12785,1
12786,0
12787,1
12788,1
12789,1
12790,1
12791,1
12792,1
12793,0
12794,1
12795,1
12796,0
12797,0
12798,0
12799,1
12800,0
12801,0
12802,0
12803,1
12804,0
12805,0
12806,0
12807,0
12808,1
12809,0
12810,1
12811,0
12812,0
12813,1
12814,1
12815,0
12816,1
12817,1
12818,1
12819,1
12820,1
12821,0
12822,1
12823,1
12824,1
12825,1
12826,0
12827,1
12828,0
12829,0
12830,0
12831,0
12832,1
12833,0
12834,0
12835,1
12836,1
12837,1
12838,1
12839,1
12840,0
12841,0
12842,1
12843,0
12844,0
12845,0
12846,0
12847,1
12848,0
12849,1
12850,0
12851,1
12852,1
12853,1
12854,1
12855,1
12856,1
12857,1
12858,0
12859,1
12860,1
12861,1
12862,0
12863,0
12864,0
12865,1
12866,0
12867,0
12868,0
12869,0
12870,0
12871,1
12872,1
12873,0
12874,0
12875,0
12876,0
12877,0
12878,1
12879,0
12880,0
12881,1
12882,0
12883,1
12884,0
12885,1
12886,1
12887,1
12888,1
12889,1
12890,1
12891,0
12892,1
12893,1
12894,0
12895,1
12896,1
12897,1
12898,1
12899,1
12900,1
12901,1
12902,1
12903,0
12904,1
12905,1
12906,0
12907,0
12908,0
12909,1
12910,1
12911,0
12912,0
12913,0
12914,0
12915,0
12916,1
12917,1
12918,0
12919,1
12920,1
12921,1
12922,1
12923,1
12924,1
12925,1
12926,1
12927,1
12928,1
12929,1
12930,1
12931,1
12932,1
12933,1
12934,0
12935,1
12936,0
12937,0
12938,0
12939,0
12940,0
12941,0
12942,0
12943,0
12944,0
12945,0
12946,1
12947,0
12948,1
12949,1
12950,1
12951,0
12952,0
12953,0
12954,1
12955,1
12956,1
12957,0
12958,1
12959,0
12960,1
12961,1
12962,0
12963,1
12964,1
12965,0
12966,1
12967,1
12968,1
12969,1
12970,1
12971,1
12972,1
12973,1
12974,1
12975,0
12976,0
12977,1
12978,1
12979,1
12980,1
12981,0
12982,0
12983,0
12984,1
12985,1
12986,0
12987,0
12988,0
12989,1
12990,0
12991,1
12992,0
12993,0
12994,1
12995,0
12996,0
12997,0
12998,1
12999,1
13000,1
13001,1
13002,0
13003,1
13004,0
13005,0
13006,1
13007,1
13008,0
13009,1
13010,1
13011,1
13012,0
13013,0
13014,1
13015,0
13016,0
13017,1
13018,1
13019,1
13020,1
13021,1
13022,1
13023,1
13024,1
13025,0
13026,1
13027,1
13028,0
13029,0
13030,0
13031,1
13032,1
13033,0
13034,1
13035,1
13036,0
13037,1
13038,0
13039,0
13040,0
13041,1
13042,0
13043,1
13044,1
13045,1
13046,1
13047,1
13048,0
13049,1
13050,1
13051,0
13052,1
13053,1
13054,1
13055,0
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,1
13063,0
13064,0
13065,0
13066,1
13067,0
13068,1
13069,0
13070,0
13071,1
13072,0
13073,0
13074,1
13075,1
13076,1
13077,1
13078,1
13079,0
13080,0
13081,1
13082,0
13083,1
13084,1
13085,1
13086,0
13087,0
13088,1
13089,0
13090,0
13091,0
13092,0
13093,1
13094,0
13095,1
13096,0
13097,1
13098,0
13099,0
13100,0
13101,1
13102,1
13103,1
13104,0
13105,1
13106,0
13107,1
13108,1
13109,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,0
13119,0
13120,1
13121,1
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,0
13129,1
13130,0
13131,1
13132,0
13133,1
13134,1
13135,1
13136,1
13137,1
13138,0
13139,1
13140,0
13141,0
13142,0
13143,0
13144,0
13145,0
13146,1
13147,1
13148,0
13149,1
13150,0
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,1
13158,1
13159,1
13160,1
13161,1
13162,0
13163,1
13164,1
13165,1
13166,1
13167,1
13168,1
13169,1
13170,1
13171,1
13172,1
13173,1
13174,1
13175,1
13176,0
13177,1
13178,0
13179,1
13180,1
13181,0
13182,1
13183,0
13184,0
13185,1
13186,1
13187,0
13188,0
13189,1
13190,1
13191,1
13192,1
13193,1
13194,0
13195,1
13196,1
13197,1
13198,0
13199,1
13200,0
13201,1
13202,1
13203,1
13204,1
13205,1
13206,0
13207,1
13208,1
13209,0
13210,0
13211,1
13212,0
13213,1
13214,0
13215,0
13216,1
13217,0
13218,0
13219,0
13220,0
13221,0
13222,0
13223,0
13224,0
13225,1
13226,1
13227,1
13228,1
13229,1
13230,1
13231,1
13232,1
13233,1
13234,0
13235,0
13236,0
13237,1
13238,0
13239,0
13240,1
13241,1
13242,0
13243,1
13244,0
13245,0
13246,1
13247,1
13248,1
13249,1
13250,1
13251,1
13252,1
13253,1
13254,1
13255,0
13256,1
13257,1
13258,1
13259,1
13260,1
13261,1
13262,1
13263,1
13264,1
13265,1
13266,1
13267,1
13268,1
13269,1
13270,1
13271,1
13272,1
13273,1
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,1
13281,1
13282,1
13283,1
13284,1
13285,0
13286,1
13287,1
13288,1
13289,1
13290,1
13291,1
13292,1
13293,1
13294,1
13295,1
13296,1
13297,1
13298,1
13299,1
13300,1
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,1
13308,1
13309,1
13310,1
13311,1
13312,1
13313,1
13314,1
13315,1
13316,1
13317,1
13318,1
13319,1
13320,1
13321,1
13322,0
13323,1
13324,1
13325,1
13326,1
13327,1
13328,1
13329,1
13330,1
13331,1
13332,1
13333,1
13334,0
13335,1
13336,0
13337,0
13338,1
13339,0
13340,1
13341,0
13342,1
13343,0
13344,0
13345,1
13346,0
13347,1
13348,0
13349,1
13350,1
13351,1
13352,0
13353,0
13354,1
